,T0,T1,T2,C_3
T0,-0.62,-0.73,0.32,-0.6
T1,-0.0,-2.18,0.0,0.34
T2,0.0,0.35,-2.07,-0.0
C_3,-0.32,0.0,-0.26,-0.25
