,T0,T1,T2,C_3
T0,-0.75,-1.26,0.24,-0.0
T1,-0.03,-2.04,0.0,0.0
T2,0.0,0.7,-2.21,-0.0
C_3,-0.46,0.26,-0.02,-0.3
