,T0,T1,T2,E_2
T0,-0.76,-0.94,0.13,0.0
T1,-0.18,-2.0,-0.0,-0.0
T2,0.0,0.75,-2.28,0.5
E_2,0.08,-0.0,0.0,-2.19
