,T0,T1,T2,C_0
T0,-0.72,-1.0,0.25,-0.52
T1,-0.11,-2.02,-0.0,0.0
T2,0.0,0.73,-2.22,0.0
C_0,-0.62,0.0,0.0,-1.71
