,T0,T1,T2,C_0
T0,-0.88,-1.15,0.38,-0.19
T1,-0.05,-1.96,-0.0,0.28
T2,0.0,0.61,-2.01,-0.27
C_0,-0.7,0.0,-0.01,-1.52
