,T0,T1,T2,E_0
T0,-0.93,-0.91,0.28,0.43
T1,-0.18,-1.89,-0.0,-0.01
T2,-0.0,0.6,-2.07,0.4
E_0,-0.0,-0.32,0.0,-2.52
