,T0,T1,T2,C_0
T0,-0.82,-1.32,0.34,-0.0
T1,0.0,-1.98,0.0,0.0
T2,0.02,0.49,-2.13,-0.12
C_0,-0.83,0.25,-0.0,-1.56
