,T0,T1,T2,E_3
T0,-0.89,-1.14,0.34,0.61
T1,0.0,-1.92,0.0,-0.8
T2,-0.06,0.53,-2.14,0.14
E_3,-0.12,-0.0,-0.0,-1.92
