,T0,T1,T2,E_0
T0,-0.85,-1.08,0.37,0.4
T1,-0.1,-1.95,-0.05,-0.0
T2,-0.05,0.54,-2.13,-0.0
E_0,0.0,-0.7,0.15,-2.68
