,T0,T1,T2,E_2
T0,-0.98,-0.58,0.34,0.69
T1,0.0,-1.78,0.4,-0.01
T2,-0.25,0.5,-2.08,0.73
E_2,-0.92,0.0,-1.06,-1.91
