,T0,T1,T2,E_2
T0,-0.85,-0.62,-0.0,0.4
T1,-0.87,-1.65,-0.0,-0.44
T2,-0.0,0.0,-1.96,0.29
E_2,0.0,-0.63,0.0,-1.98
