,T0,T1,T2,C_2
T0,-0.77,-0.67,0.0,-0.39
T1,-0.81,-1.69,-0.0,-0.0
T2,0.01,-0.0,-1.93,0.0
C_2,-0.34,-0.0,0.0,-1.55
