,T0,T1,T2,E_0
T0,-0.81,-0.64,0.0,0.0
T1,-0.91,-1.67,-0.0,-0.0
T2,0.0,-0.0,-1.93,0.0
E_0,0.16,-0.0,0.0,-2.76
