,T0,T1,T2,B_0
T0,-0.86,-0.91,0.0,-0.06
T1,-0.3,-2.11,-0.0,0.29
T2,-0.06,0.58,-2.05,-0.14
B_0,-0.09,0.0,-0.36,-1.59
