,T0,T1,T2,C_3
T0,-0.98,-0.81,-0.14,0.34
T1,-0.43,-2.14,0.0,0.27
T2,0.0,0.58,-2.03,-0.16
C_3,-1.47,-0.41,-0.0,-0.22
