,T0,T1,T2,E_3
T0,-0.87,-0.89,0.0,0.09
T1,-0.27,-2.06,-0.03,-0.09
T2,-0.09,0.59,-2.07,-0.0
E_3,0.0,-0.61,0.16,-1.98
