,T0,T1,T2,E_2
T0,-0.88,-0.61,-0.09,0.11
T1,-0.52,-2.05,0.38,-0.06
T2,-0.06,0.29,-2.07,0.29
E_2,0.0,-0.38,0.09,-2.08
