,T0,T1,T2,E_3
T0,-0.7,-1.28,0.32,0.37
T1,-0.02,-2.19,0.01,0.46
T2,0.01,0.35,-2.23,0.93
E_3,-0.09,-1.69,-1.06,-1.65
