,T0,T1,T2,E_2
T0,-0.73,-0.66,0.58,0.3
T1,-0.31,-2.03,0.0,-0.05
T2,-0.16,0.57,-2.02,-0.32
E_2,-0.0,-0.6,0.0,-2.29
