,T0,T1,T2,C_1
T0,-0.64,-0.87,0.36,-0.38
T1,-0.11,-2.09,-0.0,0.0
T2,0.17,0.53,-2.09,-0.41
C_1,-0.11,-0.08,-0.0,-1.94
