,T0,T1,T2,C_1
T0,-0.78,-0.94,0.07,-0.23
T1,-0.18,-1.95,-0.0,0.19
T2,0.15,0.55,-2.12,-0.07
C_1,-0.58,0.05,0.0,-1.8
