,T0,T1,T2,E_2
T0,-0.86,-0.82,0.16,0.45
T1,-0.3,-1.91,-0.0,0.1
T2,-0.05,0.54,-2.13,0.57
E_2,-0.6,-0.46,-0.23,-2.02
