,T0,T1,T2,E_1
T0,-0.85,-0.8,0.22,0.34
T1,-0.32,-1.91,0.0,0.28
T2,-0.07,0.56,-2.08,0.27
E_1,-0.04,-0.95,0.42,-2.51
