,T0,T1,T2,E_0
T0,-0.87,-0.29,0.0,-0.01
T1,-0.64,-1.49,0.0,-0.15
T2,0.29,0.86,-2.1,0.32
E_0,-0.06,-0.01,0.0,-2.6
