,T0,T1,T2,E_3
T0,-0.86,-0.34,0.0,-0.09
T1,-0.58,-1.51,0.0,-0.0
T2,0.29,0.81,-2.11,0.31
E_3,-0.02,-0.0,0.0,-1.85
