,T0,T1,T2,E_2
T0,-0.85,-0.83,0.15,0.38
T1,-0.22,-1.93,-0.01,-0.14
T2,-0.01,0.56,-2.14,0.44
E_2,-0.26,-0.15,-0.17,-2.11
