,T0,T1,T2,E_1
T0,-0.84,-0.86,0.17,0.33
T1,-0.21,-1.95,-0.0,0.0
T2,-0.0,0.56,-2.12,0.38
E_1,-0.21,-0.42,0.02,-2.42
