,T0,T1,T2,C_3
T0,-0.91,-0.96,-0.11,0.18
T1,-0.4,-2.12,0.03,0.58
T2,0.23,0.54,-2.07,-0.05
C_3,-1.27,-0.55,0.0,-0.15
