,T0,T1,T2,E_0
T0,-0.88,-0.82,0.1,0.33
T1,-0.4,-1.86,-0.0,-0.0
T2,-0.0,0.61,-2.09,0.65
E_0,-0.09,-0.29,-0.0,-2.49
