,T0,T1,T2,E_1
T0,-0.9,-0.82,0.13,0.54
T1,-0.43,-1.87,0.0,0.21
T2,-0.04,0.6,-2.07,0.59
E_1,-0.4,-0.68,-0.0,-2.35
