,T0,T1,T2,C_3
T0,-0.78,-1.13,0.0,-0.0
T1,-0.1,-1.99,-0.0,0.09
T2,0.26,0.52,-2.17,-0.05
C_3,-0.8,0.06,-0.08,-0.22
