,T0,T1,T2,C_0
T0,-0.76,-1.2,0.01,-0.2
T1,-0.06,-1.99,-0.0,0.17
T2,0.27,0.52,-2.18,-0.1
C_0,-0.56,-0.0,0.0,-1.62
