,T0,T1,T2,E_2
T0,-0.84,-0.82,0.2,0.37
T1,-0.29,-1.91,-0.0,-0.03
T2,-0.0,0.56,-2.15,0.35
E_2,-0.19,-0.52,0.0,-2.12
