,T0,T1,T2,C_3
T0,-0.85,-0.65,0.0,-0.09
T1,-0.08,-1.96,0.0,-0.12
T2,0.18,0.58,-2.2,0.0
C_3,-0.97,-0.08,0.0,-0.21
