,T0,T1,T2,E_3
T0,-0.91,-0.61,0.1,0.19
T1,-0.12,-1.96,-0.0,-0.32
T2,0.0,0.64,-2.23,0.56
E_3,-0.0,-0.0,0.0,-1.9
