,T0,T1,T2,C_0
T0,-0.86,-0.84,-0.0,-0.07
T1,-0.0,-2.02,0.0,0.0
T2,0.2,0.53,-2.19,-0.0
C_0,-1.08,0.28,0.0,-1.52
