,T0,T1,T2,E_2
T0,-0.82,-0.53,0.0,-0.0
T1,-0.1,-1.9,-0.0,0.0
T2,0.39,-0.0,-2.36,0.37
E_2,-0.0,0.0,0.0,-2.09
