,T0,T1,T2,C_1
T0,-0.81,-0.28,0.0,-0.45
T1,-0.24,-1.87,0.0,-0.0
T2,0.41,0.0,-2.32,0.01
C_1,-0.25,-0.0,0.0,-1.99
