,T0,T1,T2,B_2
T0,-0.84,-0.28,0.01,-0.0
T1,-0.27,-1.86,0.0,-0.01
T2,0.37,0.0,-2.31,-0.01
B_2,-0.03,-0.02,-0.28,-1.61
