,T0,T1,T2,E_3
T0,-0.89,-0.67,0.0,0.37
T1,-0.18,-1.82,0.0,-0.67
T2,0.26,0.5,-2.25,0.0
E_3,0.0,-0.09,-0.0,-1.94
