,T0,T1,T2,C_0
T0,-0.83,-0.49,0.0,-0.36
T1,-0.35,-1.86,0.0,0.16
T2,0.3,0.47,-2.26,-0.0
C_0,-0.62,0.02,-0.01,-1.6
