,T0,T1,T2,C_3
T0,-0.83,-0.95,-0.11,0.12
T1,-0.13,-2.04,-0.0,0.13
T2,0.26,0.5,-2.12,-0.14
C_3,-1.01,-0.0,0.04,-0.23
