,T0,T1,T2,E_3
T0,-0.85,-0.68,0.07,0.3
T1,-0.28,-1.94,0.28,-0.42
T2,0.0,0.33,-2.15,0.52
E_3,-0.2,-0.22,-0.0,-1.83
