,T0,T1,T2,E_1
T0,-0.86,-0.63,0.04,0.69
T1,-0.36,-1.95,0.16,-0.02
T2,0.0,0.39,-2.15,0.75
E_1,-0.69,-0.27,-0.57,-2.28
