,T0,T1,T2,C_3
T0,-0.69,-0.94,0.31,-0.24
T1,-0.0,-1.91,0.0,0.06
T2,-0.0,0.48,-2.07,-0.02
C_3,-0.63,0.1,-0.01,-0.27
