,T0,T1,T2,C_0
T0,-0.75,-0.96,0.26,-0.14
T1,-0.01,-1.89,-0.0,-0.0
T2,0.0,0.48,-2.1,0.11
C_0,-0.87,0.3,0.0,-1.56
