,T0,T1,T2,E_3
T0,-0.81,-0.91,0.17,0.55
T1,0.0,-1.84,-0.04,-0.48
T2,-0.01,0.54,-2.13,0.26
E_3,-0.0,0.0,0.0,-1.85
