,T0,T1,T2,C_1
T0,-0.78,-0.48,0.0,-0.19
T1,-0.27,-1.94,0.0,0.08
T2,0.26,0.52,-2.15,-0.16
C_1,-0.44,-0.0,0.0,-1.82
