,T0,T1,T2,E_3
T0,-0.86,-0.26,0.14,0.31
T1,-0.56,-1.87,0.0,0.0
T2,-0.0,0.53,-2.16,0.5
E_3,-0.23,0.0,-0.0,-1.83
