,T0,T1,T2,C_3
T0,-0.73,-0.43,0.01,-0.22
T1,-0.27,-1.94,0.0,0.0
T2,0.27,0.51,-2.17,-0.0
C_3,-0.76,0.13,-0.0,-0.22
