,T0,T1,T2,E_1
T0,-0.95,-0.53,-0.24,0.44
T1,-0.23,-1.83,0.5,-0.03
T2,-0.16,0.5,-2.24,0.73
E_1,-1.28,-0.3,-1.01,-2.22
