,T0,T1,T2,C_2
T0,-0.88,-0.4,-0.21,-0.64
T1,-0.26,-1.83,0.47,0.06
T2,-0.06,0.5,-2.26,0.41
C_2,-0.89,-0.06,-0.0,-1.74
