,T0,T1,T2,E_0
T0,-0.99,-0.33,-0.08,0.6
T1,-0.5,-1.81,0.54,0.39
T2,-0.35,0.49,-2.16,0.4
E_0,-0.51,-0.28,-0.17,-2.35
