,T0,T1,T2,E_1
T0,-0.86,-0.63,0.07,0.49
T1,-0.27,-1.96,0.0,-0.5
T2,0.1,0.59,-2.14,0.53
E_1,-0.13,-0.02,-0.01,-2.53
