,T0,T1,T2,C_1
T0,-0.82,-0.49,0.0,-0.2
T1,-0.39,-1.99,0.0,0.23
T2,0.24,0.59,-2.12,-0.17
C_1,-0.52,0.0,-0.0,-1.82
