,T0,T1,T2,E_3
T0,-0.89,-0.53,0.09,0.77
T1,-0.52,-1.91,0.0,0.15
T2,0.01,0.42,-2.19,0.55
E_3,-0.56,-0.7,-0.59,-1.73
