,T0,T1,T2,A_1
T0,-0.77,-1.0,-0.04,0.07
T1,-0.07,-1.95,0.0,-0.71
T2,0.35,0.4,-2.15,-0.94
A_1,-0.23,-0.13,-0.36,-2.17
