,T0,T1,T2,C_0
T0,-0.77,-0.95,0.0,-0.0
T1,-0.16,-1.98,0.1,0.0
T2,0.27,0.33,-2.15,-0.16
C_0,-0.86,0.19,-0.02,-1.55
