,T0,T1,T2,E_0
T0,-0.83,-0.42,0.05,0.49
T1,-0.61,-1.89,0.2,0.04
T2,0.14,0.31,-2.14,0.26
E_0,-0.1,-0.41,-0.0,-2.66
