,T0,T1,T2,C_3
T0,-0.78,-0.8,-0.0,-0.0
T1,-0.23,-1.95,0.0,0.0
T2,0.26,0.42,-2.16,-0.07
C_3,-0.95,0.26,0.0,-0.2
