,T0,T1,T2,C_1
T0,-0.76,-1.09,-0.03,-0.02
T1,-0.12,-2.03,0.39,-0.01
T2,0.3,0.0,-2.14,-0.0
C_1,-1.01,0.23,-0.01,-1.71
