,T0,T1,T2,E_1
T0,-0.85,-1.15,0.29,0.43
T1,-0.14,-2.02,-0.0,-0.37
T2,-0.0,0.86,-2.09,0.2
E_1,0.07,-0.39,0.0,-2.46
