,T0,T1,T2,C_3
T0,-0.66,-1.49,0.54,-0.68
T1,-0.0,-2.14,-0.0,0.16
T2,0.0,0.81,-2.06,-0.0
C_3,-0.01,0.0,0.02,-0.42
