,T0,T1,T2,E_3
T0,-0.82,-1.41,0.4,0.01
T1,-0.06,-2.06,-0.0,-0.0
T2,-0.0,0.84,-2.07,0.0
E_3,0.28,-0.23,0.13,-1.97
